sku,sku_description,price,weight_lb,length_in,width_in,height_in,department,popularity
SKU024020,sku_description_24020,156.01,120.81,53.3,26.7,37.7,Dept_13,7.252165414945886e-06
SKU024021,sku_description_24021,304.26,182.0,32.7,17.3,58.9,Dept_14,0.0015222571726053475
SKU024022,sku_description_24022,315.82,23.58,57.4,23.3,37.9,Dept_7,1.3250153906987485e-05
SKU024023,sku_description_24023,699.66,104.58,15.3,42.6,18.6,Dept_19,1.7471956406810654e-05
SKU024024,sku_description_24024,495.9,30.24,73.0,15.4,13.8,Dept_10,7.428497735781842e-06
SKU024025,sku_description_24025,326.55,91.2,37.3,30.7,53.4,Dept_18,2.6794958496078474e-06
SKU024026,sku_description_24026,428.91,159.89,65.9,4.7,32.4,Dept_15,4.874429352886849e-06
SKU024027,sku_description_24027,763.31,171.49,77.1,37.4,19.1,Dept_24,2.3104311841537817e-07
SKU024028,sku_description_24028,93.23,166.79,23.0,30.8,53.9,Dept_17,7.308633501248016e-07
SKU024029,sku_description_24029,168.55,109.53,50.0,29.0,31.9,Dept_9,1.2018157935622153e-05
SKU024030,sku_description_24030,770.14,126.83,13.0,15.0,35.8,Dept_15,5.435628690566251e-07
SKU024031,sku_description_24031,765.99,110.36,5.7,43.0,44.2,Dept_25,3.82536121280913e-06
SKU024032,sku_description_24032,144.2,112.29,5.5,54.4,32.9,Dept_5,7.439963984238003e-06
SKU024033,sku_description_24033,118.65,177.04,85.6,19.9,24.1,Dept_19,5.8002390654684015e-05
SKU024034,sku_description_24034,338.6,41.93,5.9,59.3,11.4,Dept_21,5.086138849650624e-06
SKU024035,sku_description_24035,42.63,87.81,55.1,8.3,30.4,Dept_2,6.176343679350542e-06
SKU024036,sku_description_24036,524.96,122.05,7.1,18.2,3.1,Dept_13,8.491183816088658e-06
SKU024037,sku_description_24037,64.76,153.09,64.9,18.5,58.9,Dept_4,1.8257394743592159e-06
SKU024038,sku_description_24038,49.25,152.4,45.1,41.5,31.1,Dept_7,5.862154393066363e-06
SKU024039,sku_description_24039,389.69,23.54,20.3,7.2,49.2,Dept_21,6.584594987186877e-07
SKU024040,sku_description_24040,766.36,44.46,55.1,36.2,48.7,Dept_5,1.1846505284996365e-06
SKU024041,sku_description_24041,343.16,182.31,31.4,55.9,54.0,Dept_5,3.520664106128991e-05
SKU024042,sku_description_24042,287.12,71.57,15.3,55.6,15.7,Dept_9,6.845782955797015e-05
SKU024043,sku_description_24043,798.37,0.64,67.1,59.5,6.6,Dept_21,5.475423191476001e-07
SKU024044,sku_description_24044,426.98,40.04,35.6,50.5,6.4,Dept_3,4.910316193251585e-06
SKU024045,sku_description_24045,302.07,193.91,43.3,17.3,12.3,Dept_3,3.774573231043004e-05
SKU024046,sku_description_24046,310.53,62.02,5.4,11.6,24.5,Dept_8,5.3544956308207976e-06
SKU024047,sku_description_24047,158.38,122.78,51.6,5.5,27.6,Dept_19,4.941870178053782e-06
SKU024048,sku_description_24048,411.24,145.36,47.2,21.1,1.1,Dept_13,1.888810884598926e-05
SKU024049,sku_description_24049,352.77,129.35,67.9,56.8,22.7,Dept_12,3.991361134362969e-06
SKU024050,sku_description_24050,218.82,75.58,44.1,34.7,51.8,Dept_11,8.931848425646444e-06
SKU024051,sku_description_24051,130.95,86.14,76.3,21.9,19.8,Dept_20,1.8956174600910623e-07
SKU024052,sku_description_24052,251.06,167.61,32.6,2.3,32.9,Dept_8,2.212087809937268e-05
SKU024053,sku_description_24053,408.42,132.59,67.7,35.4,50.0,Dept_15,2.714130222257251e-06
SKU024054,sku_description_24054,49.49,4.78,23.3,58.0,10.7,Dept_1,4.319160928976595e-06
SKU024055,sku_description_24055,125.53,40.77,78.0,59.7,31.2,Dept_14,9.828430409575988e-06
SKU024056,sku_description_24056,758.28,57.33,33.0,33.8,6.3,Dept_19,9.798919543530275e-06
SKU024057,sku_description_24057,435.66,73.16,66.8,50.0,45.0,Dept_12,6.17786966558871e-06
SKU024058,sku_description_24058,53.57,115.42,72.8,8.9,40.4,Dept_17,4.821750293264592e-07
SKU024059,sku_description_24059,555.39,73.37,16.4,59.5,15.7,Dept_15,1.550429389353851e-05
SKU024060,sku_description_24060,52.26,165.02,72.5,33.2,35.0,Dept_18,1.4498093695266343e-06
SKU024061,sku_description_24061,591.88,94.82,27.5,24.4,16.0,Dept_20,7.390841524017173e-08
SKU024062,sku_description_24062,600.72,100.49,54.4,23.5,20.0,Dept_21,3.611154075205505e-05
SKU024063,sku_description_24063,521.91,85.54,47.9,49.0,42.5,Dept_2,1.9470711216503694e-06
SKU024064,sku_description_24064,586.57,62.16,53.5,56.1,45.7,Dept_7,3.8955434998420996e-06
SKU024065,sku_description_24065,73.11,144.99,71.4,58.4,10.3,Dept_19,1.578078321369033e-06
SKU024066,sku_description_24066,582.24,45.99,75.2,36.7,46.8,Dept_9,1.0769704045682016e-06
SKU024067,sku_description_24067,111.94,137.93,24.1,33.2,14.2,Dept_9,9.446385067155085e-06
SKU024068,sku_description_24068,273.59,105.99,18.7,19.4,18.1,Dept_7,7.38194809724506e-07
SKU024069,sku_description_24069,754.37,20.54,9.4,42.2,51.5,Dept_18,1.3226564054091546e-05
SKU024070,sku_description_24070,403.79,3.69,64.1,10.5,40.8,Dept_13,2.3955417235372963e-06
SKU024071,sku_description_24071,774.04,33.97,43.9,59.5,50.9,Dept_5,4.01801295188165e-07
SKU024072,sku_description_24072,73.87,152.23,15.1,53.3,2.0,Dept_19,2.227555364884147e-06
SKU024073,sku_description_24073,383.61,76.98,44.5,37.8,52.1,Dept_25,6.722138467638317e-06
SKU024074,sku_description_24074,52.73,160.99,88.6,27.0,47.7,Dept_20,4.526947709662785e-06
SKU024075,sku_description_24075,505.28,100.43,51.1,51.5,15.5,Dept_6,7.705498227488163e-07
SKU024076,sku_description_24076,65.73,6.65,78.7,37.4,57.9,Dept_6,1.835135124913521e-05
SKU024077,sku_description_24077,142.77,169.24,9.8,54.3,30.2,Dept_15,2.522800274730745e-05
SKU024078,sku_description_24078,209.29,187.26,81.4,23.1,10.2,Dept_25,1.0136608587370488e-05
SKU024079,sku_description_24079,599.75,14.94,51.1,51.5,59.4,Dept_4,7.071618674901871e-07
SKU024080,sku_description_24080,133.68,41.75,49.5,2.2,48.2,Dept_25,1.584377872395714e-05
SKU024081,sku_description_24081,677.77,143.14,14.1,12.7,24.5,Dept_17,1.5932081382231577e-07
SKU024082,sku_description_24082,108.13,199.44,42.2,47.6,37.2,Dept_8,1.7679158596732065e-05
SKU024083,sku_description_24083,31.09,175.27,44.6,47.0,59.1,Dept_1,7.176810565417278e-05
SKU024084,sku_description_24084,317.85,19.88,14.3,28.0,31.6,Dept_2,1.332365136767595e-05
SKU024085,sku_description_24085,783.61,121.49,31.5,12.1,38.5,Dept_2,8.927377438063953e-06
SKU024086,sku_description_24086,90.94,133.07,79.3,5.0,26.0,Dept_21,2.1941077819541168e-05
SKU024087,sku_description_24087,84.07,126.2,4.9,21.1,56.2,Dept_18,1.787303598063733e-06
SKU024088,sku_description_24088,601.68,113.66,48.1,39.0,54.4,Dept_10,3.2278675108926047e-06
SKU024089,sku_description_24089,251.79,58.51,70.8,24.8,58.0,Dept_13,9.568751358626076e-06
SKU024090,sku_description_24090,574.67,133.73,87.2,52.0,14.8,Dept_14,4.032651020791404e-06
SKU024091,sku_description_24091,162.41,145.72,59.9,8.4,28.7,Dept_22,2.003233436340969e-06
SKU024092,sku_description_24092,369.68,115.2,5.5,14.9,40.2,Dept_10,3.665547575390521e-05
SKU024093,sku_description_24093,214.44,99.48,65.3,44.6,47.7,Dept_11,0.00047576858070854256
SKU024094,sku_description_24094,362.87,43.88,66.2,40.7,57.4,Dept_13,5.321154119625529e-05
SKU024095,sku_description_24095,615.97,108.99,49.3,28.2,23.6,Dept_4,8.055564937627847e-06
SKU024096,sku_description_24096,610.32,25.74,35.2,55.9,14.9,Dept_12,2.326611154902075e-05
SKU024097,sku_description_24097,414.07,14.64,40.7,4.7,37.9,Dept_24,3.6642115473979264e-06
SKU024098,sku_description_24098,742.91,155.59,85.2,7.5,60.0,Dept_11,3.096234632779158e-05
SKU024099,sku_description_24099,213.24,135.29,80.1,3.5,11.1,Dept_20,3.7961247847891515e-06
SKU024100,sku_description_24100,194.53,129.84,27.0,37.5,8.4,Dept_3,2.1889877746356582e-05
SKU024101,sku_description_24101,492.2,185.63,8.5,8.7,57.1,Dept_25,5.530116665026917e-06
SKU024102,sku_description_24102,498.17,76.22,67.6,51.1,13.3,Dept_13,2.156786802406826e-05
SKU024103,sku_description_24103,40.09,80.01,48.9,34.3,29.2,Dept_2,2.060920359552162e-07
SKU024104,sku_description_24104,487.4,82.81,58.3,12.0,34.0,Dept_11,1.4402553097467346e-05
SKU024105,sku_description_24105,301.43,93.11,85.1,40.6,51.8,Dept_16,7.1321379860867635e-06
SKU024106,sku_description_24106,598.71,102.62,85.0,43.1,41.5,Dept_2,7.494933107378224e-06
SKU024107,sku_description_24107,647.06,155.63,75.1,56.4,30.0,Dept_23,2.931342027290418e-06
SKU024108,sku_description_24108,443.07,43.62,25.3,10.9,42.7,Dept_13,5.396750181470124e-06
SKU024109,sku_description_24109,4.36,86.87,72.5,17.7,42.8,Dept_8,2.073730479587555e-05
SKU024110,sku_description_24110,510.18,101.07,76.5,6.6,39.2,Dept_7,5.5944848295479205e-06
SKU024111,sku_description_24111,599.86,33.91,2.1,43.7,53.5,Dept_20,1.5096385272611944e-05
SKU024112,sku_description_24112,201.44,140.42,38.0,58.8,10.4,Dept_10,7.958947559643677e-06
SKU024113,sku_description_24113,373.32,11.35,29.5,13.5,19.3,Dept_24,1.3953721526537174e-06
SKU024114,sku_description_24114,772.68,117.22,76.3,54.0,18.9,Dept_13,0.0001026548694114532
SKU024115,sku_description_24115,240.6,40.51,11.5,47.5,58.0,Dept_9,1.1080640580188736e-05
SKU024116,sku_description_24116,180.85,1.79,56.7,10.9,19.1,Dept_9,1.1087650313205891e-05
SKU024117,sku_description_24117,171.05,63.22,46.8,40.5,11.2,Dept_7,5.165139155870475e-07
SKU024118,sku_description_24118,448.36,85.89,83.4,9.1,25.2,Dept_1,1.9631350710052283e-05
SKU024119,sku_description_24119,759.98,163.48,43.7,24.2,29.3,Dept_17,4.282509480185496e-06
SKU024120,sku_description_24120,488.13,81.63,8.8,46.4,53.5,Dept_24,4.522566151304837e-06
SKU024121,sku_description_24121,244.75,183.1,80.3,56.3,44.2,Dept_17,1.3663607516108518e-05
SKU024122,sku_description_24122,511.94,168.52,54.9,43.8,33.3,Dept_5,3.9995354365971767e-05
SKU024123,sku_description_24123,501.0,38.63,60.8,15.2,30.8,Dept_16,4.905418619613023e-06
SKU024124,sku_description_24124,478.75,31.23,65.4,47.4,4.0,Dept_10,7.92484757308092e-06
SKU024125,sku_description_24125,130.06,48.84,74.8,35.5,8.5,Dept_12,2.7013758230411428e-05
SKU024126,sku_description_24126,508.75,72.0,67.0,27.3,5.4,Dept_14,5.420797668433508e-05
SKU024127,sku_description_24127,345.84,116.74,24.6,14.6,58.4,Dept_24,1.52683196819117e-05
SKU024128,sku_description_24128,17.82,24.9,86.3,44.7,53.8,Dept_21,7.625173488920777e-07
SKU024129,sku_description_24129,433.19,106.46,14.8,27.0,31.1,Dept_23,1.656863011396414e-06
SKU024130,sku_description_24130,791.45,116.2,38.5,18.4,7.7,Dept_12,3.471065948048582e-05
SKU024131,sku_description_24131,281.74,132.21,48.9,10.4,59.8,Dept_21,7.800148982953636e-06
SKU024132,sku_description_24132,772.55,110.06,6.7,38.6,15.8,Dept_15,3.228294757914815e-06
SKU024133,sku_description_24133,79.68,165.05,13.0,36.8,40.7,Dept_3,1.5215924939950602e-06
SKU024134,sku_description_24134,586.76,128.35,18.6,58.7,10.3,Dept_18,8.726759761018854e-06
SKU024135,sku_description_24135,94.12,184.92,78.6,43.5,50.9,Dept_19,7.667333871712674e-06
SKU024136,sku_description_24136,221.04,140.21,54.9,32.5,26.4,Dept_25,5.12640400203005e-05
SKU024137,sku_description_24137,457.96,87.28,10.9,22.1,52.7,Dept_19,1.6373305201327106e-05
SKU024138,sku_description_24138,475.45,42.02,66.5,43.4,31.8,Dept_24,4.3206526945472025e-06
SKU024139,sku_description_24139,620.84,2.2,42.2,20.5,15.0,Dept_21,3.686820526246873e-05
SKU024140,sku_description_24140,493.4,18.17,16.0,17.7,10.9,Dept_1,8.940980365558659e-07
SKU024141,sku_description_24141,476.11,38.02,51.4,48.7,7.0,Dept_25,7.091077544449354e-06
SKU024142,sku_description_24142,730.15,43.37,35.9,18.5,14.0,Dept_11,1.8252388287595928e-05
SKU024143,sku_description_24143,363.37,148.43,59.1,10.4,44.4,Dept_25,1.9964779579676144e-05
SKU024144,sku_description_24144,182.54,77.27,88.3,12.6,5.8,Dept_18,4.454173838201201e-06
SKU024145,sku_description_24145,131.95,64.98,66.0,33.7,12.6,Dept_9,4.9839057589025205e-05
SKU024146,sku_description_24146,321.8,10.57,47.1,48.4,10.0,Dept_20,1.1425222340449123e-06
SKU024147,sku_description_24147,571.06,107.78,55.9,15.4,18.8,Dept_5,3.5962944296052127e-07
SKU024148,sku_description_24148,36.91,122.62,70.1,36.8,34.4,Dept_3,6.878549559334693e-07
SKU024149,sku_description_24149,105.86,175.58,22.2,3.9,7.7,Dept_20,2.0301310105919768e-05
SKU024150,sku_description_24150,87.57,100.62,13.9,28.2,23.8,Dept_24,2.7674876605330407e-06
SKU024151,sku_description_24151,469.44,1.64,52.7,9.0,48.8,Dept_16,1.6410728158810063e-05
SKU024152,sku_description_24152,196.56,13.15,67.6,58.9,3.2,Dept_22,1.7531410989027462e-07
SKU024153,sku_description_24153,135.51,54.27,39.2,26.6,21.2,Dept_17,7.467480245642087e-06
SKU024154,sku_description_24154,475.44,27.92,19.1,12.5,5.6,Dept_23,1.5319066202764112e-06
SKU024155,sku_description_24155,609.76,154.14,58.2,46.0,43.3,Dept_7,2.3661570258482177e-06
SKU024156,sku_description_24156,267.73,21.66,61.6,13.7,58.3,Dept_11,3.262436846602478e-06
SKU024157,sku_description_24157,463.83,32.24,71.4,2.9,4.4,Dept_4,3.3482031492992486e-06
SKU024158,sku_description_24158,81.21,133.39,53.6,24.1,33.7,Dept_23,3.0970271040304684e-06
SKU024159,sku_description_24159,748.35,48.0,34.2,37.8,10.5,Dept_24,8.714359623296535e-07
SKU024160,sku_description_24160,271.51,193.82,21.3,18.9,55.6,Dept_3,0.00016213594301438586
SKU024161,sku_description_24161,798.01,172.65,5.7,26.7,1.4,Dept_10,0.0009149870492129236
SKU024162,sku_description_24162,782.93,148.93,37.3,19.0,23.3,Dept_24,2.494183870833361e-05
SKU024163,sku_description_24163,623.72,68.69,69.8,53.3,43.7,Dept_22,3.1060053425231745e-05
SKU024164,sku_description_24164,18.99,11.45,68.3,16.2,40.1,Dept_6,9.014133377490129e-06
SKU024165,sku_description_24165,436.15,67.35,84.9,9.3,26.7,Dept_6,1.2184483946526624e-06
SKU024166,sku_description_24166,72.21,75.41,3.6,23.6,31.4,Dept_13,0.00012133184952594054
SKU024167,sku_description_24167,716.43,25.57,17.5,20.9,9.7,Dept_18,3.986920413518138e-06
SKU024168,sku_description_24168,632.34,24.22,60.2,36.2,10.4,Dept_21,9.784959929033878e-06
SKU024169,sku_description_24169,777.96,133.65,49.7,44.9,47.1,Dept_13,5.433592555552916e-06
SKU024170,sku_description_24170,487.88,46.56,65.2,50.9,27.4,Dept_6,3.202996682343387e-06
SKU024171,sku_description_24171,419.17,135.63,36.2,39.4,24.8,Dept_18,7.048440540719892e-06
SKU024172,sku_description_24172,416.62,109.71,33.0,59.4,7.7,Dept_18,8.390226978628863e-06
SKU024173,sku_description_24173,311.0,180.3,63.5,36.6,45.3,Dept_9,3.444598801256182e-07
SKU024174,sku_description_24174,376.55,159.45,38.0,2.9,32.1,Dept_7,8.64599487699257e-10
SKU024175,sku_description_24175,509.42,30.36,24.8,11.1,37.8,Dept_8,1.3737217766948224e-05
SKU024176,sku_description_24176,746.56,122.07,28.5,22.5,18.9,Dept_6,6.001467778159834e-06
SKU024177,sku_description_24177,477.92,130.66,21.3,21.0,11.8,Dept_13,1.162385361388551e-05
SKU024178,sku_description_24178,686.12,172.42,3.0,19.7,39.2,Dept_10,2.292027784534284e-05
SKU024179,sku_description_24179,690.64,128.23,62.9,40.2,33.0,Dept_4,1.0522310881398632e-05
SKU024180,sku_description_24180,416.51,28.23,66.7,18.5,3.6,Dept_24,1.7554434671700287e-05
SKU024181,sku_description_24181,279.93,51.76,71.7,21.6,4.0,Dept_14,4.877437200296593e-05
SKU024182,sku_description_24182,512.74,127.56,17.8,54.8,58.3,Dept_11,1.795284796783413e-05
SKU024183,sku_description_24183,358.36,182.4,82.4,56.7,20.0,Dept_4,3.065615903153964e-05
SKU024184,sku_description_24184,67.91,178.32,31.2,2.2,56.7,Dept_5,3.101498081833473e-05
SKU024185,sku_description_24185,304.11,71.9,80.7,29.4,34.7,Dept_14,1.841163036580456e-06
SKU024186,sku_description_24186,795.28,166.15,26.0,24.9,11.9,Dept_16,1.1007743299057958e-05
SKU024187,sku_description_24187,41.66,102.31,5.7,30.5,26.7,Dept_11,1.8119124861464234e-06
SKU024188,sku_description_24188,558.24,92.92,47.6,57.6,45.1,Dept_15,1.0920582227951763e-05
SKU024189,sku_description_24189,673.43,70.24,48.7,43.6,57.0,Dept_22,1.5523356611332896e-06
SKU024190,sku_description_24190,520.03,135.67,81.3,57.5,58.0,Dept_10,6.120958984549732e-06
SKU024191,sku_description_24191,457.09,119.96,61.0,22.3,16.9,Dept_19,7.522151133257892e-06
SKU024192,sku_description_24192,566.92,75.0,74.7,10.7,12.8,Dept_23,1.4587114572919187e-05
SKU024193,sku_description_24193,345.19,152.59,77.1,40.1,36.3,Dept_15,1.7477447953356658e-05
SKU024194,sku_description_24194,75.82,75.93,44.9,34.6,6.0,Dept_16,1.6642833129804014e-05
SKU024195,sku_description_24195,770.01,116.92,81.9,51.4,41.5,Dept_4,1.2500909662251873e-05
SKU024196,sku_description_24196,347.54,78.54,65.7,52.7,35.8,Dept_5,8.73792768090056e-06
SKU024197,sku_description_24197,533.32,23.46,11.6,25.1,18.9,Dept_6,4.0042350224891874e-05
SKU024198,sku_description_24198,426.45,32.32,23.9,51.2,13.5,Dept_25,1.5241780758686495e-05
SKU024199,sku_description_24199,46.57,131.38,11.0,20.6,59.8,Dept_7,1.7294829389465626e-05
SKU024200,sku_description_24200,762.34,162.26,53.4,13.9,24.8,Dept_25,4.5373183839471275e-05
SKU024201,sku_description_24201,634.65,93.75,21.6,28.8,38.5,Dept_1,7.033780448815879e-07
SKU024202,sku_description_24202,121.83,65.18,84.9,50.5,44.3,Dept_14,5.784199752491721e-06
SKU024203,sku_description_24203,785.37,67.37,80.6,29.3,55.1,Dept_22,1.0159664212094685e-05
SKU024204,sku_description_24204,590.31,119.57,72.0,29.0,43.1,Dept_14,1.6442072271079663e-06
SKU024205,sku_description_24205,379.44,93.59,79.2,5.3,53.2,Dept_2,1.5168691321494479e-05
SKU024206,sku_description_24206,490.26,0.25,76.1,8.3,19.6,Dept_7,1.5447328768384917e-06
SKU024207,sku_description_24207,88.07,154.32,17.4,28.5,5.1,Dept_24,5.553452757154534e-06
SKU024208,sku_description_24208,449.65,28.55,10.0,30.1,27.8,Dept_21,1.5145173016834087e-05
SKU024209,sku_description_24209,61.71,134.99,63.5,7.6,49.2,Dept_22,4.942047740204352e-06
SKU024210,sku_description_24210,437.25,68.91,32.1,7.1,33.4,Dept_11,1.676997584814775e-06
SKU024211,sku_description_24211,443.5,115.64,57.1,37.2,37.1,Dept_5,3.6372139020132025e-05
SKU024212,sku_description_24212,699.93,171.04,57.8,33.4,31.9,Dept_1,1.6448636096522815e-05
SKU024213,sku_description_24213,580.87,30.94,77.5,44.4,2.6,Dept_9,2.8276117851581983e-06
SKU024214,sku_description_24214,201.89,155.55,16.2,43.3,21.4,Dept_7,1.6346519942682508e-06
SKU024215,sku_description_24215,711.08,7.76,79.9,18.5,38.7,Dept_9,1.504106806474007e-05
SKU024216,sku_description_24216,459.87,184.28,30.6,40.5,21.1,Dept_24,4.576843440144581e-06
SKU024217,sku_description_24217,486.28,40.4,80.4,35.2,59.2,Dept_3,9.585774600983745e-06
SKU024218,sku_description_24218,137.68,158.9,19.9,2.5,8.8,Dept_13,2.39508264905506e-06
SKU024219,sku_description_24219,686.65,13.54,16.1,26.5,44.2,Dept_16,2.5140013870345603e-05
SKU024220,sku_description_24220,744.98,65.48,56.2,42.3,53.0,Dept_25,1.5907912264871265e-06
SKU024221,sku_description_24221,620.67,126.75,81.5,54.8,39.5,Dept_16,3.2842684778203474e-07
SKU024222,sku_description_24222,752.78,131.8,44.8,9.4,17.7,Dept_10,0.00017489657699564293
SKU024223,sku_description_24223,243.93,139.79,9.3,14.5,4.6,Dept_7,2.8595211314229197e-05
SKU024224,sku_description_24224,689.31,70.24,78.6,46.1,47.3,Dept_19,0.00010045884006029298
SKU024225,sku_description_24225,392.65,133.24,45.8,7.3,10.2,Dept_6,2.1293731970189163e-06
SKU024226,sku_description_24226,133.64,85.76,46.5,3.5,41.0,Dept_24,4.647787669050504e-06
SKU024227,sku_description_24227,536.03,113.23,21.0,20.9,30.1,Dept_22,4.8392517066333265e-05
SKU024228,sku_description_24228,548.24,109.49,19.5,20.3,52.3,Dept_10,2.4497853406787288e-05
SKU024229,sku_description_24229,231.68,33.71,55.7,30.0,27.5,Dept_1,1.8920817998677319e-06
SKU024230,sku_description_24230,24.91,169.33,39.9,16.5,22.7,Dept_12,2.498468805599422e-05
SKU024231,sku_description_24231,162.28,173.44,15.0,2.5,26.4,Dept_1,1.65944308551472e-05
SKU024232,sku_description_24232,321.62,40.82,88.0,55.0,14.4,Dept_17,3.434258278064378e-05
SKU024233,sku_description_24233,136.55,83.37,6.1,58.7,59.9,Dept_24,6.4821269212389445e-06
SKU024234,sku_description_24234,157.64,93.03,5.8,59.6,39.4,Dept_25,7.559888029277688e-06
SKU024235,sku_description_24235,314.94,109.83,88.1,58.2,3.2,Dept_19,3.196451910686672e-05
SKU024236,sku_description_24236,769.54,4.55,21.5,49.4,20.8,Dept_8,8.618936340677602e-06
SKU024237,sku_description_24237,612.1,151.79,3.2,35.7,21.0,Dept_22,5.663613432096468e-06
SKU024238,sku_description_24238,257.84,172.41,37.0,32.4,18.5,Dept_8,1.2218690940188643e-05
SKU024239,sku_description_24239,761.43,28.52,21.2,5.6,33.8,Dept_7,4.461897878150297e-06
SKU024240,sku_description_24240,517.58,179.34,72.9,53.1,24.6,Dept_20,5.4763302908054e-06
SKU024241,sku_description_24241,365.99,170.2,24.3,15.3,55.0,Dept_14,1.1604053222320947e-05
SKU024242,sku_description_24242,376.24,108.5,73.9,45.0,17.6,Dept_7,1.9889270467562583e-06
SKU024243,sku_description_24243,330.36,55.02,48.7,42.5,48.7,Dept_18,9.859740577184961e-06
SKU024244,sku_description_24244,188.69,41.58,72.8,45.6,45.8,Dept_1,1.3078304449445513e-05
